facility_id,facility_name,parent_area_id,lat,long,type,area_sort_order
ben_5_411,CMC Ganrou,ben_4_48,,,health facility,
ben_5_412,CMC Gberou Gbassi,ben_4_489,,,health facility,
ben_5_413,CMC Gore,ben_4_87,9.81328666666667,3.16684666666667,health facility,
ben_5_414,CMC Gorogaou,ben_4_295,,,health facility,
ben_5_415,CMC Guingnirou,ben_4_59,,,health facility,
ben_5_416,CMC Kabanou,ben_4_49,,,health facility,
ben_5_417,CMC Kerou Bagou,ben_4_70,,,health facility,
ben_5_418,CMC Kinnou Kpanou,ben_4_135,,,health facility,
ben_5_419,CMC Kprèkètè,ben_4_267,,,health facility,
ben_5_420,CMC Matchore,ben_4_160,,,health facility,
ben_5_421,CMC Ouessene,ben_4_491,,,health facility,
ben_5_422,CMC Dodopanin,ben_4_460,,,health facility,
ben_5_423,CS Bonte,ben_4_405,,,health facility,
ben_5_424,Cps Nikki,ben_4_80,,,health facility,
ben_5_425,CS Abadago,ben_4_525,,,health facility,
ben_5_426,CS Agbokpa,ben_4_499,7.21365874,2.00222888,health facility,
ben_5_427,CS Agbomahan,ben_4_232,,,health facility,
ben_5_428,CS Agla,ben_4_425,6.383145,2.363695,health facility,
ben_5_429,CS Aglogbe,ben_4_508,6.47778,2.68031,health facility,
ben_5_430,CS Agon,ben_4_258,6.85665,2.23299,health facility,
ben_5_431,CS Agondji,ben_4_509,7.23497727,2.04826741,health facility,
ben_5_432,CS Agondozoun,ben_4_521,,,health facility,
ben_5_433,CS Agonguè,ben_4_354,6.61196333333333,2.47474166666667,health facility,
ben_5_434,CS Agonkanme,ben_4_487,,,health facility,
ben_5_435,CS Agonlin-Houegbo,ben_4_517,7.22569333333333,2.40667,health facility,
ben_5_436,CS Agoua,ben_4_298,8.29391,1.95904,health facility,
ben_5_437,CS Agbokou,ben_4_431,,,health facility,
ben_5_438,CS Agoue,ben_4_94,6.24638828,1.67042035,health facility,
ben_5_439,CS Ague,ben_4_90,,,health facility,
ben_5_440,CS Agué Gbagodo,ben_4_171,,,health facility,
ben_5_441,CS Ahogbeya,ben_4_134,,,health facility,
ben_5_442,CS Aholouyeme,ben_4_139,6.4233,2.55691,health facility,
ben_5_443,CS Ahomey Lokpo,ben_4_143,6.58359,2.40425,health facility,
ben_5_444,CS Ahouannonzoun,ben_4_136,,,health facility,
ben_5_445,CS Ahouansori,ben_4_393,6.3856666,2.42198554,health facility,
ben_5_446,CS Ahouloume,ben_4_193,6.58407153,1.89932367,health facility,
ben_5_447,CS Ahoyeye,ben_4_22,6.97634833333333,2.70932333333333,health facility,
ben_5_448,CS Ahozonnoude,ben_4_282,,,health facility,
ben_5_449,CS Akadja,ben_4_208,6.59797166666667,2.73234166666667,health facility,
ben_5_450,CS Agouna,ben_4_99,7.56179966,1.70439497,health facility,
ben_5_451,CS ....,ben_4_76,,,health facility,
ben_5_452,CS Agbodji,ben_4_505,6.63972686,1.9799932,health facility,
ben_5_453,CS Agbato,ben_4_432,6.38881207,2.43863527,health facility,
ben_5_454,CS Abomey-Calavi,ben_4_466,6.43255333333333,2.34975666666667,health facility,
ben_5_455,CS Adakplame,ben_4_481,7.45187,2.56553,health facility,
ben_5_456,CS Adanhondjigon,ben_4_448,7.10013885,2.02145328,health facility,
ben_5_457,CS Adingnigon,ben_4_456,7.14300315,2.03296456,health facility,
ben_5_458,CS Adja Ouere,ben_4_436,,,health facility,
ben_5_459,CS Adjaha,ben_4_325,6.3281804,1.83611833,health facility,
ben_5_460,CS Adjahonme,ben_4_329,7.04637,1.80312,health facility,
ben_5_461,CS Adjan,ben_4_335,6.71095,2.27092,health facility,
ben_5_462,CS Adjarra 1,ben_4_337,,,health facility,
ben_5_463,CS Adjarra 2,ben_4_338,6.51485666666667,2.66918166666667,health facility,
ben_5_464,CS Adjido,ben_4_301,6.92615,1.75246,health facility,
ben_5_465,CS Agblangandan,ben_4_494,6.37521,2.4943,health facility,
ben_5_466,CS Adjimè-Aota,ben_4_373,6.62434,2.0817,health facility,
ben_5_467,CS Adjohoun,ben_4_307,,,health facility,
ben_5_468,CS Adohoun,ben_4_314,6.65978,1.65694,health facility,
ben_5_469,CS Adoukandji,ben_4_317,,,health facility,
ben_5_470,CS Adromey,ben_4_193,6.57151124,1.86739541,health facility,
ben_5_471,CS Affame,ben_4_375,,,health facility,
ben_5_472,CS Agame,ben_4_347,6.7275,1.76677,health facility,
ben_5_473,CS Aganmalome,ben_4_349,,,health facility,
ben_5_474,CS Agatogbo,ben_4_355,6.38867,1.92481,health facility,
ben_5_475,CS Agbangnizoun,ben_4_482,7.06963392,1.96705691,health facility,
ben_5_476,CS Agbanou,ben_4_520,6.51896,2.05824,health facility,
ben_5_477,CS Agbassa,ben_4_239,,,health facility,
ben_5_478,CS Adjintimey,ben_4_304,6.83315,1.67931166666667,health facility,
ben_5_479,CS Bopa,ben_4_526,6.59293606,1.95849957,health facility,
ben_5_480,CS Bori,ben_4_518,9.74746666666667,2.440455,health facility,
ben_5_481,CS Boro,ben_4_105,,,health facility,
ben_5_482,CS Gbeko,ben_4_141,6.61243,2.44975,health facility,
ben_5_483,CS Gbeniki,ben_4_84,11.32983,2.34564,health facility,
ben_5_484,CS Gbessakperou,ben_4_221,,,health facility,
ben_5_485,CS Gbessou,ben_4_359,6.53105833333333,2.43287833333333,health facility,
ben_5_486,CS Gbokoutou,ben_4_340,,,health facility,
ben_5_487,CS Gbozoumon,ben_4_197,,,health facility,
ben_5_488,CS Gbozounme,ben_4_109,6.57809,2.67407,health facility,
ben_5_489,CS Gbédji,ben_4_277,,,health facility,
ben_5_490,CS Gbédé,ben_4_484,,,health facility,
ben_5_491,CS Glazoue,ben_4_299,7.97238,2.24114,health facility,
ben_5_492,CS Glo-Djigbe,ben_4_85,6.5579,2.30319,health facility,
ben_5_493,CS Gbekandji 2,ben_4_171,,,health facility,
ben_5_494,CS Gnambanou,ben_4_522,,,health facility,
ben_5_495,CS Gnemasson,ben_4_79,,,health facility,
ben_5_496,CS Gnidjazoun,ben_4_78,7.20026722,2.03451807,health facility,
ben_5_497,CS Gninsy,ben_4_105,,,health facility,
ben_5_498,CS Gnizounme,ben_4_104,,,health facility,
ben_5_499,CS Gnonkourokali,ben_4_103,,,health facility,
ben_5_500,CS Gobada,ben_4_100,7.77338119,2.01543197,health facility,
ben_5_501,CS Gobaix,ben_4_98,,,health facility,
ben_5_502,CS Godohou,ben_4_97,7.1074,1.72266,health facility,
ben_5_503,CS Godomey,ben_4_96,6.38991,2.3458,health facility,
ben_5_504,CS Gogbo,ben_4_11,,,health facility,
ben_5_505,CS Gogounou,ben_4_95,10.83655,2.83781,health facility,
ben_5_506,CS Gnanfouroum,ben_4_5,,,health facility,
ben_5_507,CS Gome,ben_4_300,7.87112173,2.20520387,health facility,
ben_5_508,CS Gbekandji 1,ben_4_171,,,health facility,
ben_5_509,CS Gbegourou,ben_4_128,,,health facility,
ben_5_510,CS Gamia,ben_4_32,10.4042266666667,2.72960833333333,health facility,
ben_5_511,CS Gangamou,ben_4_402,,,health facility,
ben_5_512,CS Gangban,ben_4_11,7.01596,2.42832,health facility,
ben_5_513,CS Gankpodo,ben_4_429,6.39031394,2.45426634,health facility,
ben_5_514,CS Ganou,ben_4_433,,,health facility,
ben_5_515,CS Gansosso,ben_4_460,11.07436,2.90143,health facility,
ben_5_516,CS Ganvie,ben_4_30,6.47485,2.39166,health facility,
ben_5_517,CS Gaounga,ben_4_170,9.74779,1.94928,health facility,
ben_5_518,CS Garnison Bembereke,ben_4_251,10.2209016666667,2.67345166666667,health facility,
ben_5_519,CS Garou,ben_4_13,,,health facility,
ben_5_520,CS Garou Tedji,ben_4_13,,,health facility,
ben_5_521,CS Gbehoue,ben_4_107,6.35974229,1.89206611,health facility,
ben_5_522,CS Gawesi,ben_4_295,,,health facility,
ben_5_523,CS Gbaffo,ben_4_24,,,health facility,
ben_5_524,CS Gbagla Ganfan,ben_4_465,,,health facility,
ben_5_525,CS Gbagla-Yovogbedji,ben_4_541,,,health facility,
ben_5_526,CS Gbahouete,ben_4_436,,,health facility,
ben_5_527,CS Gbakpodji,ben_4_146,6.66604595,1.85305397,health facility,
ben_5_528,CS Gbanago,ben_4_451,,,health facility,
ben_5_529,CS Gbanlin,ben_4_119,8.49697153,2.37510103,health facility,
ben_5_530,CS Gbanni,ben_4_59,,,health facility,
ben_5_531,CS Gbaou,ben_4_181,,,health facility,
ben_5_532,CS Gbari,ben_4_103,,,health facility,
ben_5_533,CS Gbassa,ben_4_542,11.06723,2.2278,health facility,
ben_5_534,CS Gbada,ben_4_171,,,health facility,
ben_5_535,CS GAMA,ben_4_59,,,health facility,
ben_5_536,CS Gome-Sota,ben_4_521,,,health facility,
ben_5_537,CS Gomparou,ben_4_522,11.32691,2.47095,health facility,
ben_5_538,CS Honvie,ben_4_364,6.51852,2.6523,health facility,
ben_5_539,CS Houakpe-Daho,ben_4_112,,,health facility,
ben_5_540,CS Houedame,ben_4_328,,,health facility,
ben_5_541,CS Houedo,ben_4_40,,,health facility,
ben_5_542,CS Houedo-Aguekon,ben_4_359,6.4982,2.45746,health facility,
ben_5_543,CS Houedogli,ben_4_367,6.94902,1.77891,health facility,
ben_5_544,CS Houedomey,ben_4_354,,,health facility,
ben_5_545,CS Houegamey,ben_4_345,6.93823,1.74476,health facility,
ben_5_546,CS Houenoussou,ben_4_425,6.37712166666667,2.38344666666667,health facility,
ben_5_547,CS Houetan,ben_4_437,7.01511,1.7211,health facility,
ben_5_548,CS Houeyogbe,ben_4_321,6.56414464,1.85067234,health facility,
ben_5_549,CS Honve-Come,ben_4_310,6.462255,1.882915,health facility,
ben_5_550,CS Houin,ben_4_388,,,health facility,
ben_5_551,CS Houngome,ben_4_381,7.19467389,2.13195509,health facility,
ben_5_552,CS Hounli,ben_4_114,7.16688772,1.9843512,health facility,
ben_5_553,CS Hounsouko,ben_4_435,,,health facility,
ben_5_554,CS Hounvigue,ben_4_386,,,health facility,
ben_5_555,CS Houèda,ben_4_171,,,health facility,
ben_5_556,CS Houédomey (Aguegues),ben_4_356,,,health facility,
ben_5_557,CS Hozin,ben_4_318,6.53407833333333,2.55494666666667,health facility,
ben_5_558,CS Humanitaire de Soins Bon Samaritain,ben_4_227,,,health facility,
ben_5_559,CS Humanitaire de soins Bon samaritain,ben_4_478,,,health facility,
ben_5_560,Cs humanitaire hosana,ben_4_96,,,health facility,
ben_5_561,CS Idigny,ben_4_343,,,health facility,
ben_5_562,CS Houinmè,ben_4_435,,,health facility,
ben_5_563,CS Gommey,ben_4_506,,,health facility,
ben_5_564,CS Honton,ben_4_390,,,health facility,
ben_5_565,CS Hondjin,ben_4_524,,,health facility,
ben_5_566,CS Gori,ben_4_147,,,health facility,
ben_5_567,CS Goro,ben_4_530,,,health facility,
ben_5_568,CS Gouande,ben_4_539,10.77701,0.92194,health facility,
ben_5_569,CS Goufanrou,ben_4_4,10.1313483333333,1.43222166666667,health facility,
ben_5_570,CS Gouka,ben_4_537,8.13511,1.96531,health facility,
ben_5_571,CS Goumori,ben_4_542,11.17164,2.29381,health facility,
ben_5_572,CS Goun-Goun,ben_4_492,,,health facility,
ben_5_573,CS Gounarou,ben_4_519,10.87724,2.8495,health facility,
ben_5_574,CS Gounin,ben_4_518,,,health facility,
ben_5_575,CS Goutin,ben_4_307,,,health facility,
ben_5_576,CS Grand-Popo,ben_4_490,6.27882734,1.80906021,health facility,
ben_5_577,CS Honhoue,ben_4_523,6.55414109,1.91516287,health facility,
ben_5_578,CS Guene,ben_4_492,11.73177,3.22417,health facility,
ben_5_579,CS Guessou Sud,ben_4_326,10.03828,2.648105,health facility,
ben_5_580,CS Guessou-Bani,ben_4_57,10.333475,2.26812666666667,health facility,
ben_5_581,CS Guilmaro,ben_4_510,10.56588,1.7281,health facility,
ben_5_582,CS Guimbagou,ben_4_39,,,health facility,
ben_5_583,CS Guinagourou,ben_4_506,9.56387,2.94889,health facility,
ben_5_584,CS Hetin-Sota,ben_4_467,,,health facility,
ben_5_585,CS Heve,ben_4_490,,,health facility,
ben_5_586,CS Hevie,ben_4_493,6.44083,2.24816,health facility,
ben_5_587,CS Hilla-Condji,ben_4_94,6.24093669,1.63363779,health facility,
ben_5_588,CS Hinvi,ben_4_538,6.76954,2.16917,health facility,
ben_5_589,CS Hlassame,ben_4_533,6.90105,1.94237,health facility,
ben_5_590,CS Guerankali,ben_4_498,10.2690016666667,2.89836166666667,health facility,
ben_5_591,CS Igana,ben_4_339,,,health facility,
ben_5_592,CS Gakpe,ben_4_33,,,health facility,
ben_5_593,CS Frignon,ben_4_267,,,health facility,
ben_5_594,CS Dame-Wogon,ben_4_242,,,health facility,
ben_5_595,CS Dan,ben_4_240,,,health facility,
ben_5_596,CS Dangbo,ben_4_227,,,health facility,
ben_5_597,CS Danto,ben_4_26,6.52162,2.61319,health facility,
ben_5_598,CS Daringa,ben_4_127,9.45009,2.04457,health facility,
ben_5_599,CS Dassa,ben_4_291,,,health facility,
ben_5_600,CS Dassari,ben_4_281,10.81211,1.14197,health facility,
ben_5_601,CS Dasso,ben_4_297,7.0146706,2.46336297,health facility,
ben_5_602,CS Datori,ben_4_280,10.4145,0.79069,health facility,
ben_5_603,CS Dave,ben_4_446,6.577605,1.82467166666667,health facility,
ben_5_604,CS Dedekpoe,ben_4_217,,,health facility,
ben_5_605,CS Dame,ben_4_258,,,health facility,
ben_5_606,CS Dedome,ben_4_184,,,health facility,
ben_5_607,CS Sakete 2,ben_4_197,6.71329,2.64910833333333,health facility,
ben_5_608,CS Dekoungbe,ben_4_96,,,health facility,
ben_5_609,CS Dekpo,ben_4_215,7.99487,1.68148,health facility,
ben_5_610,CS Deme,ben_4_155,6.69761666666667,2.48137,health facility,
ben_5_611,CS Derassi,ben_4_160,10.15889,3.2604,health facility,
ben_5_612,CS Dessa,ben_4_388,,,health facility,
ben_5_613,CS Detohou,ben_4_161,7.18444713,1.95372591,health facility,
ben_5_614,CS Deve,ben_4_212,6.76579,1.66346,health facility,
ben_5_615,CS Diguidirou,ben_4_105,,,health facility,
ben_5_616,CS Diépani,ben_4_267,,,health facility,
ben_5_617,CS Djakotome,ben_4_266,6.90226,1.72406,health facility,
ben_5_618,CS Dekanme,ben_4_183,6.56926,1.99524,health facility,
ben_5_619,CS Djakpingou,ben_4_148,9.79264,1.67741,health facility,
ben_5_620,CS Dahe,ben_4_222,6.516385,1.942145,health facility,
ben_5_621,CS Daagbe,ben_4_43,,,health facility,
ben_5_622,CS Borodarou,ben_4_519,,,health facility,
ben_5_623,CS Bouanri,ben_4_498,10.1956333333333,2.87180833333333,health facility,
ben_5_624,CS Bouca,ben_4_489,,,health facility,
ben_5_625,CS Bougou,ben_4_313,9.4399,1.62396,health facility,
ben_5_626,CS Bouhanrou,ben_4_522,11.3715333333333,2.47056,health facility,
ben_5_627,CS Boukombe,ben_4_305,10.1738,1.11166,health facility,
ben_5_628,CS Boukoubourou,ben_4_333,,,health facility,
ben_5_629,CS Brignamaro,ben_4_457,,,health facility,
ben_5_630,CS Bérékousou,ben_4_457,,,health facility,
ben_5_631,CS Cadjehoun,ben_4_424,6.35670666666667,2.39924333333333,health facility,
ben_5_632,CS Cana,ben_4_60,7.12484954,2.07752553,health facility,
ben_5_633,CS Dabogou,ben_4_10,,,health facility,
ben_5_634,CS Chabi Couma,ben_4_501,,,health facility,
ben_5_635,CS CNSS,ben_4_414,,,health facility,
ben_5_636,CS Cobly,ben_4_483,10.48352,1.01338,health facility,
ben_5_637,CS Cococodji,ben_4_96,,,health facility,
ben_5_638,CS Colli,ben_4_308,,,health facility,
ben_5_639,CS Come,ben_4_310,6.4040601,1.88342596,health facility,
ben_5_640,CS Copargo,ben_4_315,9.83993,1.54986,health facility,
ben_5_641,CS Cotiakou,ben_4_316,,,health facility,
ben_5_642,CS Cotonou 1,ben_4_414,6.35228,2.44184,health facility,
ben_5_643,CS Cotonou 6,ben_4_423,6.36447,2.411,health facility,
ben_5_644,CS Coussi,ben_4_363,6.849065,2.141715,health facility,
ben_5_645,CS Covè,ben_4_319,,,health facility,
ben_5_646,CS Challa-Ogoi,ben_4_484,8.405535,2.59128333333333,health facility,
ben_5_647,CS Gadome,ben_4_310,6.40201768,1.90799072,health facility,
ben_5_648,CS Djalloukou,ben_4_262,7.73820511,1.77890631,health facility,
ben_5_649,CS Djanglanmey,ben_4_231,6.4124,1.813,health facility,
ben_5_650,CS Doke,ben_4_208,6.61660666666667,2.72533,health facility,
ben_5_651,CS Doko,ben_4_93,6.85607,1.80852,health facility,
ben_5_652,CS Dome,ben_4_233,7.09716906,2.31000801,health facility,
ben_5_653,CS Don-Tan,ben_4_173,7.26522119,2.37603704,health facility,
ben_5_654,CS Donwari,ben_4_186,11.1166,2.85661,health facility,
ben_5_655,CS Doume,ben_4_200,8.01798,1.64554,health facility,
ben_5_656,CS Doutou,ben_4_193,,,health facility,
ben_5_657,CS Dovi-Dove,ben_4_191,7.17780548,2.38662413,health facility,
ben_5_658,CS Dowa,ben_4_412,6.49221,2.62357,health facility,
ben_5_659,CS Drè,ben_4_277,6.46257307,1.83327905,health facility,
ben_5_660,CS Dunkassa,ben_4_221,10.35721,3.14933,health facility,
ben_5_661,CS Doissa,ben_4_182,7.99461666666667,1.98371333333333,health facility,
ben_5_662,CS Effeoute,ben_4_343,7.64817833333333,2.67664666666667,health facility,
ben_5_663,CS Ewè,ben_4_481,,,health facility,
ben_5_664,CS Fetekou,ben_4_333,10.79516,2.1842,health facility,
ben_5_665,CS Firou,ben_4_147,10.91713,1.94558,health facility,
ben_5_666,CS Fo-Boure,ben_4_56,10.113735,2.3992,health facility,
ben_5_667,CS Fo-Tance,ben_4_42,,,health facility,
ben_5_668,CS Fombawi,ben_4_121,,,health facility,
ben_5_669,CS Fouditi,ben_4_331,,,health facility,
ben_5_670,CS Fouet,ben_4_220,,,health facility,
ben_5_671,CS Foun-Foun,ben_4_434,6.48253,2.61675,health facility,
ben_5_672,CS Founougo,ben_4_59,11.47308,2.53383,health facility,
ben_5_673,CS Foyo,ben_4_170,,,health facility,
ben_5_674,CS Ekpe,ben_4_156,6.38672,2.5416,health facility,
ben_5_675,CS Djanglanme,ben_4_261,6.4124,1.813,health facility,
ben_5_676,CS Dogue,ben_4_267,,,health facility,
ben_5_677,CS Dogbo Tota,ben_4_275,,,health facility,
ben_5_678,CS Djeffa,ben_4_156,6.38899,2.56677,health facility,
ben_5_679,CS Djega,ben_4_221,10.2956916666667,3.219885,health facility,
ben_5_680,CS Djegan-Daho,ben_4_431,,,health facility,
ben_5_681,CS Djegan-Kpevi,ben_4_435,,,health facility,
ben_5_682,CS Djegbadji,ben_4_47,,,health facility,
ben_5_683,CS Djegbe (Abomey),ben_4_58,7.16956699,2.00372832,health facility,
ben_5_684,CS Djegbe (Ouesse),ben_4_9,,,health facility,
ben_5_685,CS Djegou Djedje,ben_4_43,,,health facility,
ben_5_686,CS Djibio,ben_4_222,6.5372446,1.91494955,health facility,
ben_5_687,CS Djidja,ben_4_102,7.34652649,1.93305102,health facility,
ben_5_688,CS Djigbe (Hozin),ben_4_318,,,health facility,
ben_5_689,CS Dogo,ben_4_481,,,health facility,
ben_5_690,CS Djigbe (Ze),ben_4_150,,,health facility,
ben_5_691,CS Djomon,ben_4_168,6.57627,2.63671,health facility,
ben_5_692,CS Djondji-Zoume,ben_4_2,,,health facility,
ben_5_693,CS Djotto,ben_4_263,6.91593,1.84385,health facility,
ben_5_694,CS Djougou,ben_4_21,9.7088,1.67207,health facility,
ben_5_695,CS Djougou1,ben_4_418,9.71675,1.65141,health facility,
ben_5_696,CS Djougou2,ben_4_148,9.71675,1.65141,health facility,
ben_5_697,CS Djregbe,ben_4_81,6.42543,2.6248,health facility,
ben_5_698,CS Djègbé,ben_4_9,8.30399666666667,2.40606166666667,health facility,
ben_5_699,CS Dodji Aliho,ben_4_259,,,health facility,
ben_5_700,CS Dodji-Bata,ben_4_82,6.68439,2.27982,health facility,
ben_5_701,CS Dogba-Hê,ben_4_232,,,health facility,
ben_5_702,CS Djomehountin,ben_4_424,,,health facility,
ben_5_703,CS Sakin,ben_4_196,8.09094225,2.53369527,health facility,
ben_5_704,DI prison civile (Ab Calavi),ben_4_61,,,health facility,
ben_5_705,CS Sam,ben_4_203,11.02699,2.73585,health facility,
ben_5_706,Pharmacie DASSA CARREFOUR,ben_4_288,,,health facility,
ben_5_707,Pharmacie DARA FARI,ben_4_361,,,health facility,
ben_5_708,Pharmacie Dantokpa (Rachat),ben_4_393,,,health facility,
ben_5_709,Pharmacie Dagbédé de Vassého,ben_4_7,,,health facility,
ben_5_710,Pharmacie Cristal Santé-Agla Akplomey,ben_4_425,,,health facility,
ben_5_711,Pharmacie Cristal Dodji,ben_4_428,,,health facility,
ben_5_712,Pharmacie Confiance,ben_4_427,,,health facility,
ben_5_713,Pharmacie Cité Arconville,ben_4_466,,,health facility,
ben_5_714,Pharmacie Ciné Concorde,ben_4_415,,,health facility,
ben_5_715,Pharmacie Centrale Kokoyè,ben_4_75,,,health facility,
ben_5_716,Pharmacie Centrale de BANIKOARA,ben_4_185,,,health facility,
ben_5_717,Pharmacie Catchi,ben_4_75,,,health facility,
ben_5_718,Pharmacie Carrefour Hubert K.MAGA,ben_4_427,,,health facility,
ben_5_719,Pharmacie Carrefour Gbodjè,ben_4_428,,,health facility,
ben_5_720,Pharmacie Camp Séro Kpéra,ben_4_433,,,health facility,
ben_5_721,Pharmacie Camp Guézo,ben_4_424,,,health facility,
ben_5_722,Pharmacie Cadjèhoun,ben_4_424,,,health facility,
ben_5_723,Pharmacie Bwendora,ben_4_251,,,health facility,
ben_5_724,Pharmacie Bolarin,ben_4_426,,,health facility,
ben_5_725,Pharmacie De l'Abattoir,ben_4_426,,,health facility,
ben_5_726,Pharmacie Boladji,ben_4_428,,,health facility,
ben_5_727,Pharmacie De l'Amitié,ben_4_422,,,health facility,
ben_5_728,Pharmacie De l'Espérance,ben_4_393,,,health facility,
ben_5_729,Pharmacie Dona - Déï,ben_4_246,,,health facility,
ben_5_730,Pharmacie Dona (Transfert),ben_4_428,,,health facility,
ben_5_731,Pharmacie Don de Dieu de Cotonou,ben_4_424,,,health facility,
ben_5_732,Pharmacie Don de Dieu,ben_4_80,,,health facility,
ben_5_733,Pharmacie DJEGAN KPEVI,ben_4_428,,,health facility,
ben_5_734,Pharmacie DJEFFA,ben_4_246,,,health facility,
ben_5_735,Pharmacie Des trois banques,ben_4_433,,,health facility,
ben_5_736,Pharmacie DE L’Emmanuel,ben_4_466,,,health facility,
ben_5_737,Pharmacie De L’Aigle Royal,ben_4_414,,,health facility,
ben_5_738,Pharmacie De la Vallée de l’Ouémé,ben_4_171,,,health facility,
ben_5_739,Pharmacie De La Source,ben_4_175,,,health facility,
ben_5_740,Pharmacie DE LA SAVANE,ben_4_299,,,health facility,
ben_5_741,Pharmacie De la Paix,ben_4_423,,,health facility,
ben_5_742,Pharmacie De la Mosquée Centrale Zongo,ben_4_414,,,health facility,
ben_5_743,Pharmacie De la Haie Vive,ben_4_424,,,health facility,
ben_5_744,Pharmacie De la Haie Vive,ben_4_424,,,health facility,
ben_5_745,Pharmacie DE L'IMMACULEE CONCEPTION,ben_4_466,,,health facility,
ben_5_746,Pharmacie De l'Habitat,ben_4_415,,,health facility,
